label,output,weight_sum_0,weight_sum_1,weight_sum_2,weight_sum_3,weight_sum_4,weight_sum_5,cluster_count_0,cluster_count_1,cluster_count_2,cluster_count_3,cluster_count_4,cluster_count_5,cluster_soft_count_0,cluster_soft_count_1,cluster_soft_count_2,cluster_soft_count_3,cluster_soft_count_4,cluster_soft_count_5,grad_cam_pp_count,intersection_count_grad_cam_pp_0,union_count_grad_cam_pp_0,intersection_soft_count_grad_cam_pp_0,union_soft_count_grad_cam_pp_0,correlation_grad_cam_pp_0,intersection_count_grad_cam_pp_1,union_count_grad_cam_pp_1,intersection_soft_count_grad_cam_pp_1,union_soft_count_grad_cam_pp_1,correlation_grad_cam_pp_1,intersection_count_grad_cam_pp_2,union_count_grad_cam_pp_2,intersection_soft_count_grad_cam_pp_2,union_soft_count_grad_cam_pp_2,correlation_grad_cam_pp_2,intersection_count_grad_cam_pp_3,union_count_grad_cam_pp_3,intersection_soft_count_grad_cam_pp_3,union_soft_count_grad_cam_pp_3,correlation_grad_cam_pp_3,intersection_count_grad_cam_pp_4,union_count_grad_cam_pp_4,intersection_soft_count_grad_cam_pp_4,union_soft_count_grad_cam_pp_4,correlation_grad_cam_pp_4,intersection_count_grad_cam_pp_5,union_count_grad_cam_pp_5,intersection_soft_count_grad_cam_pp_5,union_soft_count_grad_cam_pp_5,correlation_grad_cam_pp_5,grad_cam_count,intersection_count_grad_cam_0,union_count_grad_cam_0,intersection_soft_count_grad_cam_0,union_soft_count_grad_cam_0,correlation_grad_cam_0,intersection_count_grad_cam_1,union_count_grad_cam_1,intersection_soft_count_grad_cam_1,union_soft_count_grad_cam_1,correlation_grad_cam_1,intersection_count_grad_cam_2,union_count_grad_cam_2,intersection_soft_count_grad_cam_2,union_soft_count_grad_cam_2,correlation_grad_cam_2,intersection_count_grad_cam_3,union_count_grad_cam_3,intersection_soft_count_grad_cam_3,union_soft_count_grad_cam_3,correlation_grad_cam_3,intersection_count_grad_cam_4,union_count_grad_cam_4,intersection_soft_count_grad_cam_4,union_soft_count_grad_cam_4,correlation_grad_cam_4,intersection_count_grad_cam_5,union_count_grad_cam_5,intersection_soft_count_grad_cam_5,union_soft_count_grad_cam_5,correlation_grad_cam_5
0.0,-4.989913463592529,28.131559371948242,0.07648853957653046,19.48079490661621,0.5376903414726257,0.00026636666734702885,5.340002536773682,482,6,234,34,0,268,696,17,606,360,79,487,66,13,548,40,762,-0.06407223161586122,6,72,14,83,0.5426368533122509,5,300,33,672,-0.051496050329801105,32,100,61,426,0.9082555668511779,0,66,0,145,-0.027167212811586,10,334,38,553,-0.05655906318841423,44,5,526,24,740,-0.07464255770764301,6,50,13,61,0.6471634304390791,0,278,18,650,-0.07333926054793853,31,78,40,404,0.713929630207255,0,44,0,123,-0.02449190608826259,2,312,27,531,-0.05485513257117092
0.0,-6.210028171539307,28.546024322509766,0.006357785779982805,5.700534343719482,0.03554586321115494,0.006496773101389408,15.738312721252441,534,4,143,6,2,335,827,21,546,446,83,545,27,5,561,16,854,-0.05346588765715558,4,31,16,48,0.47245855110768825,3,170,11,573,-0.018875425575362023,2,33,12,473,0.10206445444962231,2,29,9,110,0.46096165310870457,11,362,22,572,-0.03544926456776108,12,2,546,4,839,-0.05257769522644838,4,16,10,33,0.6058550813081042,1,155,3,558,-0.036602561192662246,2,18,2,458,0.022070835175689467,2,14,8,95,0.6271705970835458,1,347,9,557,-0.04352266943543306
0.0,3.938408851623535,12.398909568786621,2.7269346714019775,11.415718078613281,4.795794486999512,1.9492952823638916,4.505940914154053,516,38,190,17,14,249,571,73,491,304,121,499,87,6,603,21,658,-0.07938590464066524,36,125,66,160,0.7470665812928984,8,277,22,578,-0.07938336608399063,17,104,50,391,0.853050439496357,14,101,27,208,0.5699548367170805,6,336,54,586,-0.06432770912162432,74,4,590,13,645,-0.07786841786019513,36,112,60,147,0.7727287836190448,3,264,12,565,-0.07787071690811005,17,91,44,378,0.8601108641698628,14,88,26,195,0.5431154832860353,0,323,42,573,-0.06386886271351354
1.0,16.632625579833984,0.8582234978675842,107.33201599121094,1.188226342201233,27.863483428955078,26.883913040161133,2.4524364471435547,25,738,76,44,84,57,153,927,242,321,437,789,923,9,948,84,1076,-0.1464248700409298,735,1661,907,1850,0.7320243304444385,39,999,185,1165,-0.21447530361805414,44,967,291,1244,0.5346335784556744,84,1007,414,1360,0.5635857060539813,12,980,734,1712,-0.15356189893282862,871,1,896,58,1024,-0.14993783020472112,727,1609,863,1798,0.8718658120918279,15,947,153,1113,-0.21977544817854672,43,915,279,1192,0.4500638634371842,84,955,391,1308,0.45086363760894116,1,928,706,1660,-0.15509434040857936
1.0,16.611732482910156,0.26198387145996094,145.29701232910156,1.0601249933242798,34.88658142089844,42.44478225708008,1.6139894723892212,23,707,85,71,95,43,101,925,218,454,451,710,918,2,941,69,1019,-0.10827876117264963,690,1625,881,1843,0.71315908905495,39,1003,140,1136,-0.18679797061098552,70,989,441,1372,0.5902560025695837,95,1013,445,1369,0.569315222732912,22,961,663,1628,-0.14348572548848268,877,2,900,55,978,-0.11411630282762242,686,1584,851,1802,0.8762412294718789,19,962,109,1095,-0.19342630786717727,70,948,420,1331,0.47963471777667077,94,972,431,1328,0.5252803924335381,6,920,629,1587,-0.14907855801703582
1.0,22.291179656982422,0.2956007421016693,104.98443603515625,0.7387153506278992,39.62577438354492,40.36233901977539,2.258225679397583,26,724,79,56,98,41,105,921,211,298,387,764,917,3,943,63,1022,-0.11063642840837253,716,1641,895,1838,0.7035532165423918,28,996,148,1128,-0.1442504022067678,56,973,287,1215,0.6895558216870377,98,1015,377,1304,0.7148095049070077,16,958,727,1681,-0.10764616666129291,891,1,917,52,996,-0.12309100293972415,713,1615,879,1812,0.8301473345925451,20,970,134,1102,-0.15955180976176625,56,947,276,1189,0.6622646813622065,97,989,365,1278,0.6212063691625866,4,932,711,1655,-0.11632787628470632
1.0,10.773527145385742,3.275139331817627,40.978240966796875,4.871705532073975,15.899008750915527,20.23716163635254,0.5923993587493896,79,538,190,54,145,18,250,827,459,325,424,613,751,8,830,107,1001,-0.1595575220662075,491,1289,716,1578,0.8051781642967332,50,941,235,1210,-0.18068869263703677,54,805,262,1076,0.5730870170785705,139,896,391,1175,0.5422501775545182,9,769,540,1364,-0.02465242728814686,699,3,778,69,949,-0.16490470902080412,489,1237,672,1526,0.8548805556275647,15,889,191,1158,-0.18853213512912423,52,753,237,1024,0.5101695908141375,138,844,371,1123,0.5224830503022909,2,717,512,1312,-0.026084780381583662
0.0,-4.529334545135498,7.302107810974121,0.07735946774482727,10.135059356689453,0.15518666803836823,0.018258867785334587,34.94649124145508,323,2,100,3,0,596,557,12,657,292,103,761,41,7,364,26,598,-0.03162032963434933,2,43,11,53,0.9517576721130218,0,141,27,698,-0.04861305493198148,3,44,24,333,0.9375485732100851,0,41,18,144,0.49892055362331905,29,637,36,802,-0.04888676095593505,14,3,337,8,571,-0.030377445031110256,2,16,10,26,0.9765909310253881,0,114,7,671,-0.0408569804929534,3,17,11,306,0.9170777873530574,0,14,5,117,0.36478624128551196,6,610,11,775,-0.04621848258457003
0.0,-7.489905834197998,14.600046157836914,5.463927300297655e-05,23.24361228942871,0.04509807750582695,0.0034214663319289684,35.180267333984375,224,2,329,0,2,467,618,8,856,539,101,768,11,0,235,3,629,-0.044172290786881376,2,13,6,19,0.6091611993820262,2,340,9,867,-0.05649863938857487,0,11,2,550,0.5048618285843194,2,13,4,112,0.2719487436037793,5,478,9,779,-0.011845267161189213,5,0,229,0,623,-0.03364606459057735,2,7,3,13,0.8542092023819599,0,334,4,861,-0.04660986492377636,0,5,0,544,-0.020528448126793622,2,7,2,106,0.24674923478224015,1,472,5,773,-0.03741300901779581
1.0,13.883418083190918,12.072762489318848,94.23011016845703,10.573983192443848,10.223685264587402,17.160234451293945,0.9921528100967407,125,555,274,9,37,24,342,693,545,354,322,500,682,11,807,76,1024,-0.1787503063336669,546,1237,660,1375,0.9262478930112759,77,956,234,1227,-0.2620260227143735,9,691,172,1036,0.6496162513746668,37,719,299,1004,0.638708029530635,2,706,421,1182,-0.07544965305634732,646,8,771,60,988,-0.17985993626357158,544,1201,636,1339,0.9651410932025906,48,920,202,1191,-0.2638121672346859,8,655,162,1000,0.6010560378031635,37,683,289,968,0.6274892410899185,1,670,411,1146,-0.07447179358018627
1.0,5.808619976043701,2.3787965774536133,23.063814163208008,5.802453517913818,9.986766815185547,3.504434823989868,5.036718845367432,216,222,288,57,23,218,321,384,476,355,251,527,307,9,523,55,628,-0.11422848097813032,207,529,291,691,0.8984180492118437,3,595,38,783,-0.15693185714770042,44,364,147,662,0.7605720224836758,16,330,104,558,0.516423291868343,28,525,198,834,-0.09694967343401673,271,1,487,40,592,-0.1135288696182212,205,493,261,655,0.9182267444697843,0,559,27,747,-0.1539013419939105,44,328,137,626,0.7659937268832486,16,294,87,522,0.49972056205175114,5,489,173,798,-0.10555245462522947
1.0,15.402969360351562,0.615363359451294,88.53868865966797,0.9247788786888123,17.436450958251953,26.140363693237305,1.062650442123413,110,567,102,43,109,93,186,744,256,380,375,524,729,5,839,71,915,-0.11780173442219419,538,1296,690,1473,0.8732275086632032,18,831,84,985,-0.16070994331816393,43,772,315,1109,0.5780077705317819,108,838,335,1104,0.6028483272543439,17,822,389,1253,-0.1320500674691009,696,2,806,53,882,-0.11658772015704828,533,1263,669,1440,0.9420424523404418,4,798,63,952,-0.1603362088158329,41,739,297,1076,0.5694220987101295,108,805,326,1071,0.5758633428174599,8,789,369,1220,-0.1382572489254332
1.0,15.302961349487305,1.1666259765625,122.3931655883789,0.5077119469642639,13.80627155303955,29.455583572387695,1.492871880531311,90,655,37,38,96,108,119,803,181,229,420,636,818,10,908,51,937,-0.1370550801603421,651,1473,796,1621,0.7916664392035225,14,855,120,999,-0.10435058375838013,38,856,213,1047,0.656721582021029,92,914,374,1238,0.46366591637564925,13,926,522,1454,-0.1406554134529535,792,3,882,35,911,-0.14232224415214562,648,1447,779,1595,0.9021196699252797,5,829,108,973,-0.11016908794999342,38,830,204,1021,0.5359788474310719,92,888,370,1212,0.41518159992285686,6,900,511,1428,-0.14978192630249437
1.0,12.398472785949707,0.03390008956193924,84.51216125488281,0.041586797684431076,17.39238739013672,20.757423400878906,1.0262590646743774,182,578,40,56,53,115,76,702,150,375,386,555,703,2,885,38,779,-0.014542478802302075,574,1281,691,1405,0.8584283854716624,0,743,53,853,-0.12251812250595395,55,759,343,1078,0.6407786633273278,53,756,292,1089,0.644624623011696,19,818,416,1258,-0.11208150589058294,680,2,862,31,756,-0.01900616777423145,568,1258,672,1382,0.926865215536193,0,720,49,830,-0.12921791984743153,53,736,337,1055,0.6416892461902135,53,733,282,1066,0.5950077201697896,4,795,393,1235,-0.1261458723802189
1.0,8.466179847717285,0.15463729202747345,74.82804870605469,0.7741434574127197,21.21221923828125,33.23176956176758,4.283694744110107,218,416,50,112,80,148,148,583,132,419,365,538,598,3,816,60,746,-0.12928946556923024,413,1014,575,1181,0.8673326458638989,0,648,39,730,-0.07559317893243982,70,710,342,1017,0.5384093873172201,80,678,301,963,0.6805315702748921,32,746,316,1136,-0.10314013388431653,559,0,777,42,707,-0.13791016503923076,408,975,542,1142,0.9499223161132668,0,609,38,691,-0.07772265972167065,67,671,330,978,0.5926265610702846,80,639,296,924,0.6536032008730057,4,707,277,1097,-0.11087272749162173
1.0,13.113513946533203,0.17158105969429016,130.5792999267578,0.34924542903900146,34.94081115722656,38.05930709838867,0.6404255032539368,15,733,40,99,123,14,132,976,179,520,475,558,965,7,980,99,1097,-0.16529338375590052,718,1698,948,1941,0.7471996638292173,7,1005,127,1144,-0.17914969083656865,97,1064,512,1485,0.4763521132842934,123,1088,475,1440,0.5678069110720144,13,979,539,1523,-0.109896974907971,935,5,950,82,1067,-0.17049591693242847,708,1668,918,1911,0.9048418703885,0,975,112,1114,-0.18314177122733033,96,1034,506,1455,0.5312630147885886,123,1058,462,1410,0.444176674255334,3,949,515,1493,-0.13423554236127777
1.0,20.077980041503906,0.40250465273857117,124.17839050292969,0.748778760433197,25.334320068359375,33.17196273803711,0.6731425523757935,75,740,66,24,102,17,114,894,281,308,449,668,850,9,925,56,964,-0.1313904320431874,694,1590,829,1744,0.7666375894130097,14,916,170,1131,-0.11136072935534705,24,874,283,1158,0.6701872251402067,97,952,440,1299,0.5927148448576495,12,867,606,1518,-0.00996717033056013,833,4,908,47,947,-0.1404698865624888,693,1573,818,1727,0.9114303896854773,9,899,159,1114,-0.12073441068107489,24,857,281,1141,0.5659715767866665,97,935,432,1282,0.5058586256526817,6,850,598,1501,0.014571114350634592
1.0,13.633426666259766,2.189134120941162,54.26195526123047,5.931164741516113,12.241764068603516,13.163727760314941,0.29746103286743164,100,526,310,6,79,3,298,719,631,319,255,505,554,9,654,75,852,-0.11863810679404829,423,1080,538,1273,0.8838310223984598,37,864,201,1185,-0.13706628677004465,6,560,191,873,0.7297641327023842,79,633,224,809,0.6161576721508308,0,557,358,1059,0.012548001461361202,533,7,633,62,831,-0.119064176577149,423,1059,522,1252,0.9399004689877172,19,843,181,1164,-0.14035825627968176,5,539,182,852,0.7429309149991435,79,612,221,788,0.5682919258864297,0,536,350,1038,0.0015352115947188602
1.0,15.070807456970215,0.47832486033439636,71.13934326171875,0.8373360633850098,25.779844284057617,22.543319702148438,0.8922591209411621,71,610,140,70,112,21,157,834,365,367,415,646,859,10,930,70,1016,-0.14904036926137704,603,1469,818,1693,0.8064581738668266,58,999,252,1224,-0.1803552061030774,68,929,324,1226,0.7040067788980009,109,971,397,1274,0.6135048815897398,11,880,621,1505,0.0032869801720628485,831,3,902,61,988,-0.14777128739818288,602,1441,796,1665,0.9200185478356399,45,971,236,1196,-0.18211358187226637,68,901,318,1198,0.6931159900772469,109,943,392,1246,0.5728359025475838,4,852,612,1477,-0.010702168595237345
1.0,0.6952283978462219,2.600581407546997,2.5792319774627686,4.351993560791016,0.6407405734062195,0.7005429863929749,1.7304664850234985,421,271,170,8,20,134,242,384,505,142,141,519,206,1,627,12,448,-0.05941319154575706,163,477,200,590,0.8431127080515475,9,376,113,711,-0.06049997209804885,8,214,51,348,0.5568659108670483,20,226,63,347,0.5685954740732188,5,340,175,725,-0.04738723505530628,193,0,614,6,435,-0.06172560758723016,159,464,189,577,0.8337557106558275,4,363,107,698,-0.06252083369550236,8,201,49,335,0.5384654079807081,20,213,61,334,0.5498881831300787,2,327,167,712,-0.04967470702582798
0.0,-7.674774646759033,130.81192016601562,1.2011288404464722,25.691478729248047,1.4385733604431152,0.8677593469619751,22.015968322753906,661,35,214,34,11,69,857,101,549,345,92,468,97,10,758,35,954,-0.18388191028757678,33,132,70,198,0.7847638854337243,1,311,28,646,-0.12197407104959843,34,131,64,442,0.6254013754580364,11,108,39,189,0.670447667364976,8,166,60,565,-0.07550601630483332,88,7,749,31,945,-0.18135917666227014,33,123,65,189,0.7855504421765712,0,302,25,637,-0.12036602527055795,34,122,60,433,0.6423090896711767,11,99,38,180,0.6543351775054143,3,157,53,556,-0.07779282449169618
0.0,-6.81271505355835,100.03956604003906,1.3904763460159302,30.830293655395508,3.379686117172241,1.0306272506713867,16.029613494873047,557,53,131,68,10,205,560,118,404,253,109,506,184,12,741,52,744,-0.14974463180935368,52,237,112,302,0.682888172905444,7,315,38,588,-0.11518670839107503,68,252,141,437,0.8721552090049584,10,194,54,293,0.6614673545605103,35,389,143,690,-0.066895604799851,143,5,700,38,703,-0.1500842930591722,50,196,94,261,0.6521086333550222,4,274,26,547,-0.1156562659001596,67,211,115,396,0.8704691633761257,10,153,47,252,0.6485347334132442,7,348,107,649,-0.07478415645196879
0.0,-11.39754581451416,90.51599884033203,0.034296080470085144,22.808902740478516,0.05255816504359245,0.016579044982790947,12.463615417480469,678,3,162,5,0,176,616,22,443,174,109,461,31,4,709,11,647,-0.060886480275674545,3,34,19,53,0.8523579920061626,3,193,6,474,-0.04831346375971508,1,36,9,205,0.2087483189264717,0,31,12,140,0.1998091530526351,20,207,28,492,0.12074151498162045,6,1,684,1,622,-0.03195512736324275,3,9,5,28,0.17930364628544074,0,168,1,449,-0.024292886782057217,1,11,2,180,0.002711117892468513,0,6,1,115,0.012379493082916335,1,182,5,467,-0.020234714278964134
1.0,12.924376487731934,51.52598190307617,75.8713607788086,18.75333595275879,43.524200439453125,24.735641479492188,3.6627438068389893,286,390,159,74,93,22,486,579,382,386,307,503,579,16,865,71,1065,-0.32741582209860787,381,969,554,1158,0.8194956873841903,15,738,66,961,-0.3195744864646611,74,653,280,965,0.7029730480901475,92,672,270,886,0.5912822147220119,1,601,347,1082,-0.1494801857181113,555,2,841,49,1041,-0.3237570024884567,381,945,535,1134,0.911266409966973,6,714,53,937,-0.31590819063320114,74,629,277,941,0.7499118402702591,92,648,262,862,0.48960939973972145,0,577,342,1058,-0.14760902129940695
0.0,-4.919543266296387,89.3563232421875,0.40478140115737915,34.24762725830078,0.8426904082298279,0.05803045630455017,5.460623741149902,688,15,189,25,1,106,609,44,567,222,105,359,50,5,738,12,659,-0.09136600089077582,15,65,37,94,0.8319127569038363,0,239,19,617,-0.08672927366369067,25,75,43,272,0.9373107742865905,1,51,7,155,0.43865018645136167,4,156,40,409,-0.041919241410977505,43,4,731,9,652,-0.08939737297613064,14,58,34,87,0.8338381099466841,0,232,15,610,-0.0848576250741284,23,68,37,265,0.9353949006560465,1,44,7,148,0.4280895998641351,1,149,34,402,-0.04145468195521704
0.0,-4.244267463684082,7.339987277984619,0.0006900940206833184,5.138583183288574,0.03874797374010086,0.0033016670495271683,12.0466947555542,307,34,350,2,3,328,663,41,780,551,149,595,7,1,314,3,670,-0.027001279955052866,0,41,3,48,0.5884585660136505,0,357,5,787,-0.03317181237206293,1,9,2,558,-0.0049158101240160705,3,10,7,156,0.9409468688588377,2,335,7,602,-0.019926955462057885,6,1,313,2,669,-0.027726664946587758,0,40,3,47,0.6540234200697874,0,356,4,786,-0.033958615928809235,1,8,1,557,0.0002452247213952159,3,9,6,155,0.9497150710083799,1,334,6,601,-0.020746370176987716
0.0,-3.658299684524536,13.01874828338623,0.7790105938911438,4.255774021148682,0.3458917438983917,1.1447021961212158,14.904994010925293,390,45,96,12,40,441,328,98,270,130,238,631,109,1,499,39,437,-0.0376787066336918,38,154,79,207,0.8839788656435312,5,205,32,379,-0.036729674673662095,10,121,40,239,0.44934786733682264,23,149,60,347,0.6278429288623122,32,550,96,740,-0.060565428192513954,77,0,467,20,405,-0.03421030036417001,36,122,59,175,0.8982919064123296,0,173,24,347,-0.03437406040518196,9,89,28,207,0.4217350516094278,17,117,41,315,0.6049188891918561,15,518,69,708,-0.05758966213290457
0.0,-7.297238349914551,30.088279724121094,0.008890345692634583,9.944430351257324,0.17066162824630737,0.02331525832414627,3.2857396602630615,684,1,194,17,5,123,647,19,483,299,78,363,31,6,715,21,678,-0.05070639394201291,0,32,6,50,0.49222441263684213,4,225,9,514,-0.05474531376777826,15,48,24,330,0.8472232363062725,5,36,8,109,0.1882965289152831,1,154,13,394,-0.0304532528347073,26,5,710,19,673,-0.045698925711004826,0,27,5,45,0.4734586321070939,1,220,6,509,-0.05035215675068906,15,43,20,325,0.7881383413601197,5,31,8,104,0.10423027535652513,0,149,12,389,-0.028285230773667826
0.0,-10.704285621643066,152.57508850097656,7.000106415944174e-05,36.57191848754883,0.03762238100171089,0.007524730172008276,26.125858306884766,731,2,257,0,0,34,984,15,588,307,100,588,10,4,741,8,994,-0.07000115153249568,2,12,4,25,0.41011273388483804,1,267,9,598,-0.046075706700971886,0,10,3,317,0.1685516436398111,0,10,0,110,-0.017066793611470968,3,44,7,598,-0.04472045420551988,2,0,733,0,986,-0.04777603535530864,2,4,2,17,0.5962281371332683,0,259,2,590,-0.02837127137113189,0,2,0,309,-0.004396907857016582,0,2,0,102,-0.009190411772452153,0,36,2,590,-0.025036405830254786
0.0,-9.080521583557129,90.03327178955078,8.064572466537356e-05,29.049968719482422,0.016790134832262993,0.0028229993768036366,10.530083656311035,624,0,285,2,0,113,760,20,588,309,80,454,3,0,627,1,763,-0.014092111696801236,0,3,0,23,-0.003387304862100383,1,288,1,591,0.022743054413497995,2,5,3,312,0.18315900939954372,0,3,1,83,0.23668683941152444,0,116,3,457,0.01886745048912584,2,0,626,0,762,-0.031913580968717534,0,2,0,22,-0.004147229037242836,0,287,0,590,-0.02942094888897924,2,4,2,311,0.6047089789962498,0,2,0,82,-0.005262068987365232,0,115,2,456,-0.018047395445863527
1.0,10.937525749206543,5.776910781860352,14.403436660766602,3.8877453804016113,16.680587768554688,10.037050247192383,2.4990646839141846,459,153,109,52,57,194,284,259,339,255,243,429,294,8,753,61,578,-0.0819780704023535,147,447,245,553,0.760509136587355,9,403,75,633,-0.09172685624103674,52,346,146,549,0.8377233102118931,54,351,137,537,0.640078901625297,24,488,210,723,-0.05522602391482924,261,6,720,49,545,-0.07896242140127128,144,414,233,520,0.7774149486203064,8,370,60,600,-0.08868469812963922,49,313,127,516,0.8730079331088277,52,318,127,504,0.6328208922470887,2,455,180,690,-0.05848643628817587
0.0,0.2495627999305725,20.480226516723633,2.291013240814209,16.157625198364258,0.10613294690847397,2.3066048622131348,8.659369468688965,407,81,161,6,38,331,466,155,398,196,169,571,177,8,584,43,643,-0.06159474874387347,76,258,135,332,0.8855461700052569,14,338,66,575,-0.07710136555989226,6,183,41,373,0.07822871685743009,38,215,102,346,0.8910679155880118,35,508,146,748,-0.06603520068171032,128,1,535,24,594,-0.05923318049576253,75,209,107,283,0.8860424456748655,9,289,43,526,-0.07501006873575986,5,134,22,324,0.07361460710275514,36,166,84,297,0.8930543802186924,2,459,104,699,-0.06896110375131413
0.0,-1.962440013885498,15.228554725646973,2.755952835083008,12.606888771057129,0.09082156419754028,5.010954856872559,15.472847938537598,341,104,104,22,88,365,436,265,454,177,265,595,301,24,642,61,737,-0.07674352853169987,91,405,235,566,0.903234783458423,14,405,97,755,-0.08220883608454632,22,323,43,478,-0.006211237696856685,82,389,191,566,0.8631884544702022,68,666,234,896,-0.036874056204927036,200,10,541,23,636,-0.07133209619261657,88,304,166,465,0.8942583352783846,1,304,60,654,-0.07637457450576367,19,222,27,377,-0.013926506564018967,78,288,119,465,0.884378468000172,4,565,156,795,-0.06181525888000091
0.0,-6.3996758460998535,63.30255126953125,1.246538758277893,17.39519500732422,0.42430996894836426,0.7001045942306519,6.275270938873291,562,65,181,23,22,171,663,128,520,273,136,457,121,6,683,38,784,-0.1042709554176236,47,186,79,249,0.8879820880306908,3,302,32,641,-0.09826235248336061,22,144,57,394,0.7279982468855876,16,143,58,257,0.5690360628761542,27,292,93,578,-0.049984016958888454,93,3,655,30,756,-0.10115746168925258,47,158,66,221,0.8902299251457794,1,274,19,613,-0.09607642540102387,21,116,46,366,0.7299583761342104,16,115,47,229,0.5691376873465391,5,264,68,550,-0.05645634412281044
1.0,17.895702362060547,0.9066964983940125,27.73979377746582,0.6990903615951538,32.800697326660156,26.865291595458984,0.9246295690536499,179,397,81,107,167,93,183,646,295,324,396,650,623,4,802,49,806,-0.11629439590163218,349,1020,565,1269,0.728261362068233,2,704,101,918,-0.10132858212360006,107,730,281,947,0.7344269339415788,159,790,340,1019,0.652179263575834,2,716,466,1273,-0.028653419933122003,620,2,799,46,803,-0.11913711984989885,348,1017,562,1266,0.7592089338651976,2,701,99,915,-0.1053579277416774,107,727,281,944,0.7758600706886696,159,787,339,1016,0.6119036379968427,2,713,465,1270,-0.031447799035945315
